"","x"
"1252",2.96210195303866
"1253",3.10936337502837
"1254",4.12352869314874
"1255",2.24624947431366
"1256",2.35270257287751
"1257",4.79911420785616
"1258",3.94036968744337
"1259",2.52398078706991
"1260",3.40382030362193
"1261",3.59341552741817
"1262",4.39851743075071
"1263",4.14941587957504
"1264",3.95595584740251
"1265",3.59295696300419
"1266",3.45653331719109
"1267",3.79467358260766
"1268",2.88010517035878
"1269",4.18296597770717
"1270",3.6509236552241
"1271",3.56624880142443
"1272",3.36146298299475
"1273",4.20955964373922
"1274",4.14004329556216
"1275",2.11449702693918
"1276",4.51754107651086
"1277",3.80993534558798
"1278",2.52341198674029
"1279",3.09438643874907
"1280",2.6897326658095
"1281",3.50301409179069
"1282",3.18997853300542
"1283",2.79951278320529
"1284",4.28575446065587
"1285",4.16329236052689
"1286",3.4305348074137
"1287",4.54318841273222
"1288",4.22484225020247
"1289",4.03565806119176
"1290",3.79588121242127
"1291",3.54247279661991
"1292",3.41813218931872
"1293",4.08649849570466
"1294",3.98964893941286
"1295",4.07215768123152
"1296",3.07452920199133
"1297",3.42104214882144
"1298",4.64029352477532
"1299",3.21729703680174
"1300",3.07588232496626
"1301",3.28698531028125
"1302",4.04151069767625
"1303",4.28058911750013
"1304",3.48485346380721
"1305",4.21802860997426
"1306",3.55521495451573
"1307",3.8683770158545
"1308",3.10343900318471
"1309",3.56434174769831
"1310",3.97627353483502
"1311",3.77165935675911
"1312",3.3595612021694
"1313",4.02160750414692
"1314",4.03952046445601
"1315",3.72519964106167
"1316",4.28463351152138
"1317",4.0579850595025
"1318",3.25853530026613
"1319",4.96253108622865
"1320",3.26590286196885
"1321",3.91796386698722
"1322",3.97582409393446
"1323",3.06535676268767
"1324",3.37794707615819
"1325",3.36006229651032
"1326",3.52610696813815
"1327",4.18438161648345
"1328",3.36415321166224
"1329",2.43568225961613
"1330",4.0637290091869
"1331",3.00853858624467
"1332",3.80286906623456
"1333",3.77041985736163
"1334",4.18062826988306
"1335",4.48138049384562
"1336",3.06872480085414
"1337",4.01860899182634
"1338",3.9032759860261
"1339",3.20360559531869
"1340",3.87268620812705
"1341",3.33051013655746
"1342",3.54377887366714
"1343",3.80666867566757
"1344",3.96594238139607
"1345",3.1340564050488
"1346",3.37703220368375
"1347",3.58056707294931
"1348",4.19652732631917
"1349",3.15766806221722
"1350",3.77110163677014
"1351",3.70864226278081
"1352",3.95124025723528
"1353",3.39993212317528
"1354",3.25042999091521
"1355",4.28915667767666
"1356",4.05001282961522
"1357",3.97537637281001
"1358",3.08009807306622
"1359",3.89688355690987
"1360",3.72994365730384
"1361",2.80855236194857
"1362",4.49701876692586
"1363",3.45919313892238
"1364",3.57050143383797
"1365",4.6415884844976
"1366",1.96252758782898
"1367",3.20221130672349
"1368",3.3019090699773
"1369",3.31825916956043
"1370",4.89385347396621
"1371",4.1146256122635
"1372",3.45248646599224
"1373",3.19456525284713
"1374",4.4567453654505
"1375",3.75286121447813
"1376",4.36644533231588
"1377",3.899446174222
"1378",4.14898063738147
"1379",4.7069951190156
"1380",2.77047425713885
"1381",4.10375202671982
"1382",3.26532039593128
"1383",3.84788317004571
"1384",3.38142900040209
"1385",4.89297133344957
"1386",3.47620469903399
"1387",3.45164645434815
"1388",3.2533953009128
"1389",4.01580350048802
"1390",2.96999148007526
"1391",4.376885791743
"1392",4.02855941337038
"1393",3.22515631243984
"1394",4.75671906139043
"1395",4.43883824190844
"1396",4.15687504961383
"1397",4.38114845924994
"1398",3.40858401729604
"1399",3.48893488636318
"1400",3.2572841538187
"1401",4.29018664067633
"1402",4.43202249810959
"1403",3.35343474069383
"1404",3.5253616177927
"1405",1.94147720588539
"1406",3.20627934497537
"1407",3.15227365231779
"1408",4.41653410398623
"1409",3.28094964000989
"1410",2.51664522217568
"1411",3.62857406871791
"1412",3.44827842708592
"1413",3.38190193095196
"1414",3.09702970384283
"1415",3.4261745930676
"1416",3.03054495183734
"1417",3.48360441872214
"1418",3.99646398030264
"1419",4.0112241748479
"1420",4.31412023568731
"1421",4.08248585793588
"1422",4.00302165170951
"1423",3.16851789985388
"1424",3.19192211515984
"1425",3.83976145261195
"1426",4.84601243451736
"1427",3.13198810001297
"1428",3.66101993369583
"1429",3.61399107796764
"1430",3.84557170021643
"1431",4.52033815078692
"1432",3.28087173946557
"1433",4.00336248586174
"1434",3.42699500856226
"1435",3.87566420298281
"1436",3.30047768230881
"1437",3.52773431008033
"1438",4.38207090715674
"1439",3.32110949516059
"1440",3.63831299392442
"1441",3.7580270560896
"1442",3.79393527071853
"1443",3.35523784946378
"1444",3.2223015197086
"1445",3.34573159032007
"1446",3.81267927459639
"1447",3.44604919462788
"1448",4.10469964771214
"1449",3.99645629056514
"1450",3.4196015667034
"1451",3.03128900257443
"1452",3.26184786622512
"1453",3.57060124310664
"1454",3.913763292575
"1455",3.15173207753644
"1456",4.55392733156573
"1457",3.76164259258549
"1458",2.97239758274331
"1459",3.78891614743599
"1460",3.20924146458046
"1461",3.19904374853222
"1462",3.14385674800715
"1463",3.67185332367638
"1464",2.27108330654891
"1465",4.11648970693458
"1466",2.12564779136681
"1467",4.80597333879386
"1468",3.16711893389898
"1469",3.8082376267916
"1470",3.32934060537922
"1471",3.35660868675207
"1472",3.57490363478509
"1473",4.05410331074004
"1474",3.94295200967084
"1475",2.84037194351166
"1476",3.98914633600993
"1477",2.78993804507771
"1478",3.57201447093995
"1479",4.0033565949062
"1480",3.40009389780581
"1481",3.92887515844737
"1482",4.62749331449564
"1483",3.32928565421952
"1484",3.94893490870013
"1485",2.50438661431064
"1486",3.99896865378997
"1487",3.12305052183064
"1488",4.50285055962809
"1489",3.90157013313991
"1490",3.00831085732503
"1491",3.29482206067812
"1492",4.47878653033924
"1493",4.71354564489213
"1494",3.55668419165767
"1495",3.45810469847907
"1496",3.81257355372075
"1497",4.52149070466713
"1498",3.21121571448739
"1499",3.69606648582934
"1500",3.87800529115619
"1501",3.04680561373974
"1502",1.86072461671122
"1503",2.46425164859964
"1504",3.41896054733901
"1505",4.47934387349902
"1506",4.31060883645207
"1507",3.64794588880015
"1508",3.87695868000654
"1509",4.3081668994668
"1510",3.55342948590531
"1511",3.57809099052008
"1512",4.64035881978175
"1513",3.2493784783014
"1514",3.51823834422425
"1515",2.51332411217046
"1516",3.61218125946766
"1517",3.31664081340123
"1518",3.11891100542537
"1519",3.92917335532539
"1520",2.82307520842251
"1521",3.03924386352232
"1522",3.97192618833261
"1523",4.07380698851054
"1524",3.81173698069671
"1525",3.95979431961161
"1526",3.90733404472044
"1527",2.3039138729485
"1528",3.86721970147945
"1529",3.97987393251273
"1530",3.9188611429655
"1531",3.64342130498452
"1532",3.20114457844885
"1533",3.46103266786055
"1534",4.48093102995502
"1535",3.0381834927886
"1536",3.22518578516509
"1537",4.48273238279588
"1538",3.42491065258087
"1539",2.88070129480134
"1540",2.46530094323255
"1541",3.78210173466484
"1542",3.99884136122395
"1543",3.10033114181238
"1544",4.31171422268415
"1545",2.75777657221668
"1546",4.10341586933616
"1547",3.90127774735617
"1548",4.40776944568718
"1549",4.14944256835155
"1550",3.78678449386387
"1551",3.6716929330351
"1552",3.44204286828089
"1553",4.02856125179076
"1554",3.2504412368449
"1555",3.82270112986623
"1556",4.19186079489933
"1557",4.93175925820969
"1558",3.68564691779417
"1559",2.64956452244327
"1560",3.76746428772429
"1561",3.46713124588811
"1562",4.04264398279032
"1563",3.37055861566451
"1564",3.73555647708923
"1565",3.72838141238559
"1566",2.29318167567053
"1567",3.80245566309324
"1568",3.09273237448883
"1569",3.47106258866517
"1570",3.15411654655538
"1571",2.86923389215788
"1572",4.36641859138077
"1573",4.50146075951585
"1574",2.44549292620143
"1575",3.35815106869869
"1576",4.21501746050611
"1577",3.13290678187888
"1578",2.93754724528436
"1579",3.7087889837291
"1580",3.68286818045803
"1581",3.16713851328987
"1582",3.42863922488269
"1583",3.75218101356227
"1584",3.10507957534803
"1585",2.89233540620435
"1586",3.37392475350297
"1587",4.49492996010392
"1588",4.86767648302064
"1589",4.67920706529445
"1590",4.00178129327444
"1591",3.67990565618235
"1592",3.03282806680745
"1593",4.45629171695666
"1594",3.92450228044507
"1595",3.76971151559754
"1596",3.74708145360829
"1597",2.78808024796593
"1598",2.86409052031231
"1599",3.52885326035322
"1600",3.50203618696938
"1601",3.26215261430592
"1602",3.75228328391273
"1603",2.98334835615977
"1604",3.82853184432004
"1605",4.13231778833543
"1606",3.93464866677041
"1607",3.21823653484448
"1608",3.039650895988
"1609",4.5991566425462
"1610",4.12586282015058
"1611",2.91630868297167
"1612",3.55813480702642
"1613",3.46433326236419
"1614",3.30628879093326
"1615",3.14915584387582
"1616",4.16365350906649
"1617",3.83346570148445
"1618",3.97467516897341
"1619",3.11297093721504
"1620",3.32499501333952
"1621",3.97467165776319
"1622",2.89737202398932
"1623",3.91587615258633
"1624",2.91883454323936
"1625",2.70628506829876
"1626",4.78794368106009
"1627",4.26118098993381
"1628",3.41454920088271
"1629",2.87024283279607
"1630",3.80547599898594
"1631",3.11219930729967
"1632",2.95758028724297
"1633",1.95414982187135
"1634",4.23418927205792
"1635",2.66760446100234
"1636",1.84008452844403
"1637",4.70432234056176
"1638",3.3874514094534
"1639",4.89900642862111
"1640",3.27631929241231
"1641",3.73829863774241
"1642",4.08182650782868
"1643",4.3182446143918
"1644",3.03439338636987
"1645",4.39562536388884
"1646",3.03821637134597
"1647",3.66529867922827
"1648",3.79344949900803
"1649",3.56216765472758
"1650",4.03495748396042
"1651",3.4521433491766
"1652",3.43383238823872
"1653",3.53889220049009
"1654",3.33019586826351
"1655",2.79238902583541
"1656",3.76410952526393
"1657",4.01659397109546
"1658",3.62727598045805
"1659",4.42744717187381
"1660",3.39241657022641
"1661",2.8762953123475
"1662",4.27373947570693
"1663",3.70180639824316
"1664",3.80560054288302
"1665",3.22332527850502
"1666",2.84894245152878
"1667",2.79718838670084
"1668",4.09233315145673
"1669",3.48807398490882
"1670",3.33540659526379
"1671",3.29035600654688
"1672",3.69332275391882
"1673",4.18182285863918
"1674",2.2400081935189
"1675",2.85446097701179
"1676",3.97134085608496
"1677",4.04424725160636
"1678",4.10651613945269
"1679",3.40508976472208
"1680",3.85430506766634
"1681",4.23385817135345
"1682",3.47425802956488
"1683",3.52794452591416
"1684",2.71994465750217
"1685",3.96466229783982
"1686",3.7475953158878
"1687",2.8683489668074
"1688",2.7576273115094
"1689",2.98760507535277
"1690",4.62521386454257
"1691",2.56568278318735
"1692",2.92872949434597
"1693",3.8560229695241
"1694",3.11604385602067
"1695",4.18718925791498
"1696",3.62249928370478
"1697",3.44366703295801
"1698",3.43282501847418
"1699",3.5075185713017
"1700",3.86266079541358
"1701",3.42838276837202
"1702",3.76073684640096
"1703",3.44037353965183
"1704",4.0764743097659
"1705",3.5711593770351
"1706",3.69888084248898
"1707",4.19063334787824
"1708",3.7890782861167
"1709",4.44196045546173
"1710",3.20408316657937
"1711",3.23689243891991
"1712",3.05878500122994
"1713",3.90244828072754
"1714",3.34710922391231
"1715",3.67242303770446
"1716",3.39275077773896
"1717",3.00287592606873
"1718",3.86714623474204
"1719",2.82518879170715
"1720",3.66712538312967
"1721",3.58708501675267
"1722",3.34862841227452
"1723",2.61279736156736
"1724",4.77362288896065
"1725",3.92289747949402
"1726",3.72987948862408
"1727",3.93918305913034
"1728",3.47248667619189
"1729",3.72954838281623
"1730",3.8401489850405
"1731",4.19773586747531
"1732",4.14490548356739
"1733",3.41185693961857
"1734",3.70887825208192
"1735",4.57764895685406
"1736",3.26786270589285
"1737",4.66860209163375
"1738",2.30386304223643
"1739",4.06981203754862
"1740",3.61707941362275
"1741",3.53225348470473
"1742",2.82695729129072
"1743",4.39658965098772
"1744",2.30287527011482
"1745",3.69697666115392
"1746",3.78146810566533
"1747",3.83327512609609
"1748",4.25707202034711
"1749",4.23583010716779
"1750",4.92532704403439
"1751",3.44597084831413
"1752",3.52130045573337
"1753",4.28402709075482
"1754",3.48357250849596
"1755",4.68762350090654
"1756",3.1244598726152
"1757",3.53782419092494
"1758",2.48663639206962
"1759",4.58436685448918
"1760",4.25887948799215
"1761",2.96990099611538
"1762",3.75661393135895
"1763",3.95023867356843
"1764",3.72716513301464
"1765",4.24069488257535
"1766",4.26208335329615
"1767",4.55831767018656
"1768",3.96303392427469
"1769",2.27485732843721
"1770",3.35649344824761
"1771",2.97409304988174
"1772",3.66447122104713
"1773",3.47802417930193
"1774",3.21184617350897
"1775",3.46232594157927
"1776",4.17350855097465
"1777",3.70624250644101
"1778",2.61957698742154
"1779",2.69406298397989
"1780",3.34087036613277
"1781",4.29560392270712
"1782",3.35129920054103
"1783",4.73464682212514
"1784",2.56024502362373
"1785",4.14090930116487
"1786",3.01557715726508
"1787",3.49102080600893
"1788",4.6026412081613
"1789",4.26530959372581
"1790",4.04354183053116
"1791",3.8958788243239
"1792",2.8416668994794
"1793",4.63158581385651
"1794",3.61352321532567
"1795",4.46549341871479
"1796",3.48610336533196
"1797",3.64188438578739
"1798",3.54034566717553
"1799",3.55497238312379
"1800",3.30874747226182
"1801",4.15618457701713
"1802",4.07740553118441
"1803",3.24488389924995
"1804",3.61663557777111
"1805",3.82260323014697
"1806",4.30981152041573
"1807",3.02644369842389
"1808",4.14732482961333
"1809",4.3834382347091
"1810",3.19445440259529
"1811",3.82536755064838
"1812",2.94836310514511
"1813",2.93713276500356
"1814",3.24794577320509
"1815",2.89878828582583
"1816",3.92159583624386
"1817",2.83931372519727
"1818",4.06902694609739
"1819",3.9367582945982
"1820",3.80421436020492
"1821",4.81097840864317
"1822",3.67562557063677
"1823",4.44348578547366
"1824",3.46328223042962
"1825",3.19816169529985
"1826",3.74048397310737
"1827",3.8733826443742
"1828",3.01849729444617
"1829",3.49459340048111
"1830",4.14180403741752
"1831",3.14011631650609
"1832",3.84729356902722
"1833",3.20461440809194
"1834",4.28185377483923
"1835",3.68700546636052
"1836",3.93396138400448
"1837",4.29867559326983
"1838",3.7279144032552
"1839",4.77843193490327
"1840",3.93852637421207
"1841",2.80697976698034
"1842",2.95765244457936
"1843",3.3718945105421
"1844",3.8743555512219
"1845",3.71993529485619
"1846",3.51607846181794
"1847",3.59760941661025
"1848",3.75594190613446
"1849",3.54991300360512
"1850",4.54062257919897
"1851",3.30256808926443
"1852",4.11833564028631
"1853",3.82937192616443
"1854",4.00390790225566
"1855",3.13197058580062
"1856",3.96305085043549
"1857",3.40414721706331
"1858",3.93414097977672
"1859",4.66388098795382
"1860",3.14272597214062
"1861",3.44805354507481
"1862",3.61946416426534
"1863",3.49152319366951
"1864",3.70296560375493
"1865",2.81639010265635
"1866",2.75291048518589
"1867",4.23106301750829
"1868",4.14095371613902
"1869",4.18645987434872
"1870",3.14844819766859
"1871",3.81922657589333
"1872",2.92822238372673
"1873",4.02411661454094
"1874",4.69259958141809
"1875",3.74115373044361
"1876",2.28760049175739
"1877",3.42685001074604
"1878",4.1170445127897
"1879",3.62765556813477
"1880",4.46149731399777
"1881",3.25371934129995
"1882",3.76738119028393
"1883",4.30492494203899
"1884",2.82349886279922
"1885",3.73141647264566
"1886",3.84473875806504
"1887",4.2606680829689
"1888",4.08670530976599
"1889",4.17911330925817
"1890",2.49325775368017
"1891",3.88022685709627
"1892",2.92669495584033
"1893",2.78178290128594
"1894",3.88340313571649
"1895",3.20634785462038
"1896",3.36429541891494
"1897",2.65056076731342
"1898",3.43228093048064
"1899",4.17982807311728
"1900",3.14900218933883
"1901",3.13684348704683
"1902",3.0264897724041
"1903",3.45145252580359
"1904",3.31841149415073
"1905",3.6908915473995
"1906",3.78011580690449
"1907",3.22573170875834
"1908",4.46652917275474
"1909",3.10334990569329
"1910",4.06554640217984
"1911",3.35847964054376
"1912",3.65530740500242
"1913",3.0233270578171
"1914",3.35628138505694
"1915",4.15762363050975
"1916",3.517223092891
"1917",3.0406085048113
"1918",4.14771626268109
"1919",4.31457175840092
"1920",3.17921959573631
"1921",3.19572962760624
"1922",3.85952414428371
"1923",3.48651627729376
"1924",3.10897850647948
"1925",3.40806086555821
"1926",4.10921115232706
"1927",3.82612356208915
"1928",3.57291146527791
"1929",4.12938237849362
"1930",4.5149078768112
"1931",4.08475412619199
"1932",3.92721013092486
"1933",3.51472063008337
"1934",3.72173553623146
"1935",3.59621036517384
"1936",3.03837608475633
"1937",3.76737853263825
"1938",2.70135533363338
"1939",3.60924024941635
"1940",2.86285167467538
"1941",2.48988490356112
"1942",3.7130349113994
"1943",3.10723464174461
"1944",2.6106712525821
"1945",4.42861408381196
"1946",3.2089379184079
"1947",4.52168389624862
"1948",3.86554337117265
"1949",3.70180998847084
"1950",3.22572182212706
"1951",3.49723554814494
"1952",4.59923948443585
"1953",3.54334868184348
"1954",3.08575969665189
"1955",2.31651632816589
"1956",2.66940292158977
"1957",2.45283047093643
"1958",3.09283343904409
"1959",3.61956106950782
"1960",3.74930463963312
"1961",2.42297101017507
"1962",2.99070636185789
"1963",4.11280480165892
"1964",3.30185656701211
"1965",3.38316242006982
"1966",3.18441971756481
"1967",3.55285430332697
"1968",2.97771831427999
"1969",3.19952326771638
"1970",3.77503455079927
"1971",4.11208527979923
"1972",3.39404749186777
"1973",4.30181275662705
"1974",4.83112100782324
"1975",2.97429927424164
"1976",3.49312180404003
"1977",3.86242880868363
"1978",4.19415982655395
"1979",3.16595800846327
"1980",3.60293278671216
"1981",2.47319714626227
"1982",4.01085071962355
"1983",3.72918290641563
"1984",3.53428586567582
"1985",4.09276578981731
"1986",3.05499483253898
"1987",3.27446303691016
"1988",3.42516701129723
"1989",4.04192365602584
"1990",4.35151007167998
"1991",4.90438035522662
"1992",3.25967848223409
"1993",3.08675043712616
"1994",3.21961144800868
"1995",3.956747302797
"1996",3.65120213651465
"1997",3.49846949095319
"1998",3.95521555285061
"1999",4.30884711387051
"2000",2.67641394072466
"2001",3.2957358714232
"2002",4.42732911107857
"2003",3.37706719821
"2004",3.98220511138338
"2005",4.05078708346896
"2006",3.32888897747789
"2007",3.60096204904862
"2008",2.88448766622621
"2009",3.51569874689203
"2010",3.41489459884414
"2011",3.34592138731701
"2012",2.94312806480818
"2013",4.00930421175946
"2014",1.94004741786836
"2015",4.2337083150696
"2016",4.72113434162578
"2017",2.58369131921788
"2018",4.21648262994574
"2019",3.34451041033362
"2020",3.18415019717506
"2021",3.23658327211069
"2022",4.04045797086288
"2023",3.80647458206052
"2024",3.50963681393331
"2025",3.48238116366211
"2026",2.88590348788129
"2027",3.89908929234654
"2028",3.93032713469822
"2029",2.93700901740225
"2030",3.2342385421553
"2031",4.55749191424523
"2032",4.57609358536421
"2033",4.18909033255117
"2034",4.86015525008672
"2035",3.46610771619869
"2036",3.00918070882437
"2037",4.01330459901545
"2038",3.80355898988379
"2039",3.17731895288787
"2040",3.25644735907258
"2041",4.370775598906
"2042",4.57565059939269
"2043",3.43977450274664
"2044",3.92138653801139
"2045",3.66513821819158
"2046",4.1918786576989
"2047",3.43628766940706
"2048",3.4319759107974
"2049",1.92957152511719
"2050",3.36623975458089
"2051",2.45354432113654
"2052",3.89967021621328
"2053",4.6903522736671
"2054",3.35598714201828
"2055",4.86432979301718
"2056",4.45654228959487
"2057",3.66570694170345
"2058",3.06065292784158
"2059",3.19938222390128
"2060",4.21880913502168
"2061",3.88033599650502
"2062",3.19699518530448
"2063",2.85065739546471
"2064",2.57674097928791
"2065",4.20014993318924
"2066",4.10574430464314
"2067",3.56954235467045
"2068",2.99040124929428
"2069",3.48129835864236
"2070",3.22413396118129
"2071",3.88848058153678
"2072",3.64927225149382
"2073",3.91624413561794
"2074",3.45575864725124
"2075",3.73762279352293
"2076",3.49733936954438
"2077",3.13578271364184
"2078",4.07656517187768
"2079",3.5936259938531
"2080",2.33892502270114
"2081",4.61817004717967
"2082",3.63187337398418
"2083",4.28948651107655
"2084",4.0093558777502
"2085",3.07186637372841
"2086",3.56019610992246
"2087",3.36054046791735
"2088",3.07315664831806
"2089",4.07082448943073
"2090",3.73516326212022
"2091",3.58062100403449
"2092",3.72814144206699
"2093",3.47194299947828
"2094",2.99537960288689
"2095",2.89437091001867
"2096",4.23696493127431
"2097",3.95446869661954
"2098",4.09483159522577
"2099",3.52533150098399
"2100",3.5108934564868
"2101",3.94801331402868
"2102",4.68893092442019
"2103",3.79391549440762
"2104",3.35241131217887
"2105",4.57777741056119
"2106",3.3926948153021
"2107",2.78427398455268
"2108",3.81527667186844
"2109",3.02626310169102
"2110",3.39777365214123
"2111",3.68708969395244
"2112",3.81938204827305
"2113",3.59767743655404
"2114",3.56964094184254
"2115",3.37303973043944
"2116",4.35828156181833
"2117",3.68324173734747
"2118",2.81619608677815
"2119",3.20511979257436
"2120",3.52644381674504
"2121",4.13047445156737
"2122",3.80383487339588
"2123",3.85425549286295
"2124",4.33840410648326
"2125",4.29308416793243
"2126",3.70429575358782
"2127",2.99819835967992
"2128",4.73620297240666
"2129",2.76306443030275
"2130",4.6333297438145
"2131",3.15335996118103
"2132",3.0670507368192
"2133",2.81646284447584
"2134",4.51133893615143
"2135",3.32472551526996
"2136",4.10254500334289
"2137",4.25903099886145
"2138",4.07403685283802
"2139",3.93790221541692
"2140",3.31559163313308
"2141",3.28621233150937
"2142",4.11917037472571
"2143",3.33145390380169
"2144",3.31592912799454
"2145",3.88059173956691
"2146",3.09953807880189
"2147",4.20182086405388
"2148",3.871963733444
"2149",2.87584417041055
"2150",3.56953764042721
"2151",4.07778399573851
"2152",4.72612687800376
"2153",3.7866249924587
"2154",3.22141841798925
"2155",4.10322914642989
"2156",3.55272074307629
"2157",3.24577309575021
"2158",3.94998377662318
"2159",2.88142890898174
"2160",3.76934951327695
"2161",3.0903631349379
"2162",4.52888023551847
"2163",3.56364953644102
"2164",3.98775006162485
"2165",2.98417614541651
"2166",4.83153810314915
"2167",3.63075086523755
"2168",2.767265296334
"2169",4.04522123543201
"2170",2.972190296981
"2171",3.36409577316042
"2172",2.71912732494148
"2173",3.53224986149547
"2174",3.62926476536189
"2175",2.41800371475091
"2176",2.47303998133162
"2177",2.67406249467937
"2178",4.77401799757355
"2179",3.01009611916601
"2180",4.56861167265296
"2181",4.19490650256839
"2182",3.95447597158599
"2183",3.04091004725948
"2184",4.53692411226153
"2185",3.05002695801002
"2186",2.90773178173166
"2187",2.76073126786074
"2188",3.82479068218862
"2189",3.8841640743609
"2190",4.18751947419279
"2191",4.098633750327
"2192",3.96910025357045
"2193",2.70523110501435
"2194",2.93924529351368
"2195",3.96141234492736
"2196",3.30749486359979
"2197",3.78051934755996
"2198",2.50630597151613
"2199",3.87961348635302
"2200",3.93399390574604
"2201",4.84245948553813
"2202",3.88728847844601
"2203",3.18511868870014
"2204",4.05769029674607
"2205",3.21927095066329
"2206",3.73447790001055
"2207",3.07739690779692
"2208",3.61679080526567
"2209",4.40271307925178
"2210",3.76585081544869
"2211",4.23131234353919
"2212",3.93537901284515
"2213",3.42733068595721
"2214",4.51851895683963
"2215",4.19011795186458
"2216",3.43348487999951
"2217",4.53122623456411
"2218",3.74516781986854
"2219",3.40577711959894
"2220",3.29858423444788
"2221",4.55606932327144
"2222",3.03763911245493
"2223",3.89566675427464
"2224",4.46902585306236
"2225",3.72976042226206
"2226",2.9773234721828
"2227",2.21246273517531
"2228",4.21184363746868
"2229",2.38276732325242
"2230",4.06893337480346
"2231",3.61254622599967
"2232",3.37186868151414
"2233",3.46628044066393
"2234",3.78468351071842
"2235",3.71748762259569
"2236",3.09669636247182
"2237",3.49749597840458
"2238",3.64862252772445
"2239",3.67010406711087
"2240",2.55481273833919
"2241",3.18913764922485
"2242",3.68933296204114
"2243",3.20445040208169
"2244",4.42840001641084
"2245",3.20970846969231
"2246",3.29717096046394
"2247",3.9625437639321
"2248",4.23131305642783
"2249",3.7733639842411
"2250",3.74491460064063
"2251",3.44791280762535
"2252",3.19629077692843
"2253",3.88700693664141
"2254",3.5961269706388
"2255",3.15133101195953
"2256",3.02032353765489
"2257",3.69531574601671
"2258",4.08079940280673
"2259",2.82619213655715
"2260",4.02754805918307
"2261",3.41836940043219
"2262",3.84164866485607
"2263",3.14792449484472
"2264",2.7183209903086
"2265",2.48873313292135
"2266",3.31470141889717
"2267",3.41976598819235
"2268",3.8377666388578
"2269",4.51748300887589
"2270",3.5199872190181
"2271",2.98556174728795
"2272",3.96031995010104
"2273",4.00234792409116
"2274",3.65957324733117
"2275",3.73429358980121
"2276",3.52715373190915
"2277",4.55606859822221
"2278",2.94429564288671
"2279",4.70158950479877
"2280",2.58186854338737
"2281",3.88782795259714
"2282",3.7216461691473
"2283",4.41901645504168
"2284",3.76751224038259
"2285",4.34391743560587
"2286",1.73352299266349
"2287",3.93799334740424
"2288",2.47584688554928
"2289",3.39307894000695
"2290",4.1762908050721
"2291",3.46271647953654
"2292",3.83686945869756
"2293",4.08878775379115
"2294",3.76434299407887
"2295",3.55159709542642
"2296",3.57311138715417
"2297",3.71742179217762
"2298",2.85646458201551
"2299",3.65374020681714
"2300",3.81857665014033
"2301",3.92895877482347
"2302",3.70848291783796
"2303",4.04304571431835
"2304",3.01473046607802
"2305",3.92210617119047
"2306",4.32182856875162
"2307",3.81016227186429
"2308",2.58595222097899
"2309",1.34018966255042
"2310",3.60537126529818
"2311",3.66304797086519
"2312",3.12321814929571
"2313",3.58538839980368
"2314",3.38235568275516
"2315",3.31955172493036
"2316",4.22952889144343
"2317",3.48811659927965
"2318",4.29429900433799
"2319",4.04768116432138
"2320",2.69620062711015
"2321",3.88165166230149
"2322",4.83380924082646
"2323",2.67207412721056
"2324",3.7753960246173
"2325",4.8590430363875
"2326",3.6100662073437
"2327",3.61864297523973
"2328",3.71429157794344
"2329",4.92241435674136
"2330",3.86632785862265
"2331",3.54168431184112
"2332",3.1607933822033
"2333",2.7792250620866
"2334",2.47542305927041
"2335",3.12439997960607
"2336",3.08182322241865
"2337",3.79783297944119
"2338",3.56020640724458
"2339",3.3376475933454
"2340",3.83941476048159
"2341",3.32897555533886
"2342",3.06509895142945
"2343",3.92850912545543
"2344",3.06935224627086
"2345",3.43413885204259
"2346",3.50824117778385
"2347",4.17256741834523
"2348",4.33935711612039
"2349",3.07348459492219
"2350",4.183183923481
"2351",3.65532859489036
"2352",3.45553320093067
"2353",3.20883417718047
"2354",4.2283903732952
"2355",3.3871023717416
"2356",3.68815733696107
"2357",3.59271945176612
"2358",3.77121511677373
"2359",3.76102855732496
"2360",4.18409689933714
"2361",3.20105702381956
"2362",3.1994236369665
"2363",4.00308876993844
"2364",4.49412776411363
"2365",4.07827008740476
"2366",3.59043686677702
"2367",3.42793296325843
"2368",2.55192310197336
"2369",2.91406949710044
"2370",4.49863418771567
"2371",3.58159340727563
"2372",3.81829028728969
"2373",3.90653416692355
"2374",2.96027414160931
"2375",3.97919858671371
"2376",3.85735466782477
"2377",4.11246644276671
"2378",3.8589843112449
"2379",3.49154667842982
"2380",2.91229384087957
"2381",4.29149576088519
"2382",2.30059418523709
"2383",3.1541184480885
"2384",4.35765494996397
"2385",3.9057221192206
"2386",3.17200933009271
"2387",3.08572850451521
"2388",2.91982351362109
"2389",3.33899580363158
"2390",3.67030573414925
"2391",4.0546249847707
"2392",3.11398314661105
"2393",3.14519356926978
"2394",3.80640908192528
"2395",2.46990317140153
"2396",3.83241131226099
"2397",3.00644148716856
"2398",3.31136123648606
"2399",4.19538247159582
"2400",3.88121142466414
"2401",3.0567632449169
"2402",2.55093562362249
"2403",3.88690023909398
"2404",3.56378484477163
"2405",2.34543196365801
"2406",3.9740621152578
"2407",3.27608790987019
"2408",3.58004638786165
"2409",3.18156646465618
"2410",3.14048457467835
"2411",3.61545410970321
"2412",3.99020346677831
"2413",2.7514424478
"2414",3.9296169295501
"2415",4.49796577022336
"2416",2.74617845566863
"2417",4.03020315489232
"2418",3.07088175969039
